airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways,15/05/2019,Kolkata,Banglore,21:10:00,19:50:00,1360,1.0,In-flight meal not included,10844
Spicejet,12/05/2019,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No info,2017
Jet Airways,3/04/2019,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,5177
Jet Airways,27/05/2019,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,12898
Jet Airways,9/05/2019,Delhi,Cochin,13:00:00,12:35:00,1415,1.0,In-flight meal not included,12373
Multiple Carriers,15/05/2019,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No info,8099
Air India,6/03/2019,Delhi,Cochin,17:20:00,09:25:00,965,1.0,No info,12677
Jet Airways,9/05/2019,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,13029
Spicejet,1/04/2019,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No info,3625
Jet Airways,15/06/2019,Delhi,Cochin,17:30:00,12:35:00,1145,1.0,In-flight meal not included,10262
Jet Airways,9/06/2019,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,10368
Vistara,6/05/2019,Kolkata,Banglore,17:00:00,10:45:00,1065,1.0,No info,8662
Jet Airways,27/05/2019,Delhi,Cochin,08:00:00,19:00:00,660,1.0,In-flight meal not included,12239
Jet Airways,9/03/2019,Delhi,Cochin,18:15:00,18:50:00,1475,1.0,No info,16289
Multiple Carriers,12/06/2019,Delhi,Cochin,08:45:00,19:00:00,615,1.0,No info,11789
Multiple Carriers,21/03/2019,Delhi,Cochin,06:00:00,21:00:00,900,1.0,No info,9845
Air India,15/05/2019,Kolkata,Banglore,09:25:00,21:50:00,745,1.0,No info,8366
Spicejet,18/05/2019,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,3543
Air Asia,3/06/2019,Delhi,Cochin,16:45:00,22:25:00,340,1.0,No info,11410
Air India,6/03/2019,Delhi,Cochin,13:30:00,08:15:00,1125,1.0,No info,11563
Jet Airways,6/06/2019,Kolkata,Banglore,20:00:00,09:20:00,800,1.0,No info,14571
Multiple Carriers,27/03/2019,Delhi,Cochin,07:05:00,21:20:00,855,2.0,No info,6128
Jet Airways,1/05/2019,Kolkata,Banglore,09:35:00,09:45:00,1450,1.0,In-flight meal not included,9314
Vistara,12/06/2019,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No info,3687
Goair,27/06/2019,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No info,4525
Multiple Carriers,27/03/2019,Delhi,Cochin,10:20:00,18:50:00,510,1.0,No info,11421
Indigo,3/04/2019,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No info,4591
Jet Airways,3/05/2019,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No info,7229
Spicejet,24/06/2019,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No info,3873
Jet Airways,12/06/2019,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No info,14714
Jet Airways,15/06/2019,Delhi,Cochin,22:50:00,12:35:00,825,1.0,In-flight meal not included,10262
Air India,9/06/2019,Kolkata,Banglore,20:30:00,20:25:00,1435,1.0,No info,10203
Jet Airways,15/05/2019,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,No info,13941
Goair,3/06/2019,Delhi,Cochin,07:00:00,12:55:00,355,1.0,No info,4959
Spicejet,18/03/2019,Mumbai,Hyderabad,22:45:00,00:10:00,85,0.0,No check-in baggage included,1965
Multiple Carriers,21/05/2019,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No info,7787
Jet Airways,21/05/2019,Kolkata,Banglore,09:35:00,09:45:00,1450,1.0,No info,13067
Multiple Carriers,27/06/2019,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No info,9646
Air India,6/06/2019,Kolkata,Banglore,09:25:00,05:25:00,1200,2.0,No info,13217
Jet Airways,01/03/2019,Banglore,New Delhi,11:40:00,05:05:00,1045,1.0,No info,22270
Goair,01/03/2019,Banglore,New Delhi,07:45:00,10:40:00,175,0.0,No info,13663
Indigo,9/06/2019,Kolkata,Banglore,20:20:00,22:55:00,155,0.0,No info,4804
Jet Airways,24/06/2019,Delhi,Cochin,16:00:00,19:00:00,1620,1.0,In-flight meal not included,10262
Air Asia,6/04/2019,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No info,3807
Jet Airways,12/05/2019,Kolkata,Banglore,16:30:00,22:35:00,365,1.0,In-flight meal not included,10844
Multiple Carriers,6/06/2019,Delhi,Cochin,17:45:00,01:30:00,465,1.0,No info,6795
Jet Airways,12/06/2019,Delhi,Cochin,06:45:00,04:25:00,1300,2.0,In-flight meal not included,10919
Jet Airways,24/06/2019,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,10262
Air India,1/04/2019,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No info,5911
Indigo,12/06/2019,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No info,3419
Vistara,24/04/2019,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No info,6216
Jet Airways,27/03/2019,Delhi,Cochin,23:05:00,04:25:00,320,1.0,In-flight meal not included,7438
Vistara,12/06/2019,Kolkata,Banglore,17:00:00,09:05:00,965,1.0,No info,7927
Air Asia,27/06/2019,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No info,6152
Jet Airways,9/05/2019,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,In-flight meal not included,4995
Jet Airways,6/05/2019,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,No info,14388
Spicejet,21/03/2019,Kolkata,Banglore,09:00:00,11:30:00,150,0.0,No check-in baggage included,3815
Spicejet,18/03/2019,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No info,3847
Air Asia,27/05/2019,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No info,6451
Jet Airways,6/06/2019,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,In-flight meal not included,10262
Jet Airways,09/03/2019,Banglore,New Delhi,08:55:00,21:20:00,745,1.0,In-flight meal not included,11087
Multiple Carriers,3/06/2019,Delhi,Cochin,10:00:00,21:00:00,660,1.0,No info,9718
Jet Airways,3/03/2019,Delhi,Cochin,16:00:00,04:25:00,745,1.0,No info,17234
Jet Airways,21/03/2019,Banglore,New Delhi,16:55:00,11:25:00,1110,1.0,In-flight meal not included,7832
Indigo,24/03/2019,Banglore,New Delhi,23:30:00,02:20:00,170,0.0,No info,6860
Multiple Carriers,27/05/2019,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No info,13587
Jet Airways,9/05/2019,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,No info,13067
Jet Airways,27/03/2019,Delhi,Cochin,19:15:00,19:45:00,1470,1.0,No info,12032
Jet Airways,12/05/2019,Kolkata,Banglore,09:35:00,14:25:00,1730,1.0,No info,13067
Multiple Carriers,27/03/2019,Delhi,Cochin,04:00:00,15:30:00,690,1.0,No info,6305
Jet Airways,24/03/2019,Mumbai,Hyderabad,15:50:00,17:20:00,90,0.0,No info,5678
Indigo,12/04/2019,Kolkata,Banglore,20:20:00,22:55:00,155,0.0,No info,4488
Jet Airways,12/06/2019,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,No info,12576
Jet Airways,3/04/2019,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No info,5678
Multiple Carriers,27/03/2019,Delhi,Cochin,13:05:00,21:20:00,495,2.0,No info,6128
Vistara,1/04/2019,Kolkata,Banglore,17:00:00,18:50:00,1550,1.0,No info,8610
Air India,01/03/2019,Banglore,New Delhi,06:45:00,09:25:00,1600,2.0,2 Long layover,26480
Jet Airways,12/06/2019,Delhi,Cochin,14:35:00,04:25:00,830,2.0,In-flight meal not included,10919
Jet Airways,6/04/2019,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,4544
Air India,12/06/2019,Delhi,Cochin,06:50:00,07:40:00,1490,2.0,No info,13381
Spicejet,24/03/2019,Banglore,New Delhi,09:35:00,12:30:00,175,0.0,No info,3925
Air India,01/03/2019,Banglore,New Delhi,13:20:00,16:10:00,170,0.0,No info,12526
Multiple Carriers,27/06/2019,Delhi,Cochin,10:20:00,21:00:00,640,1.0,No info,6480
Jet Airways,15/06/2019,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No info,14714
Jet Airways,15/05/2019,Kolkata,Banglore,18:55:00,16:20:00,1285,1.0,No info,14781
Indigo,15/06/2019,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No info,4823
Jet Airways,15/04/2019,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No info,7229
Multiple Carriers,12/06/2019,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No info,7408
Air Asia,12/04/2019,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No info,4483
Jet Airways,6/06/2019,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,No info,13374
Jet Airways,24/05/2019,Kolkata,Banglore,14:05:00,09:20:00,1155,1.0,In-flight meal not included,9663
Indigo,24/05/2019,Delhi,Cochin,18:35:00,01:30:00,415,1.0,No info,7503
Indigo,21/05/2019,Kolkata,Banglore,06:20:00,10:20:00,240,1.0,No info,4226
Jet Airways,27/06/2019,Delhi,Cochin,05:30:00,12:35:00,425,2.0,In-flight meal not included,13344
Jet Airways,24/06/2019,Delhi,Cochin,19:45:00,12:35:00,1010,1.0,In-flight meal not included,10262
Jet Airways,12/06/2019,Kolkata,Banglore,06:30:00,12:00:00,330,1.0,In-flight meal not included,9899
Multiple Carriers,12/06/2019,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No info,12192
Air India,12/06/2019,Kolkata,Banglore,12:00:00,07:55:00,1195,2.0,No info,9416
Multiple Carriers,6/06/2019,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No info,9001
Jet Airways,27/05/2019,Delhi,Cochin,11:30:00,12:35:00,1505,1.0,In-flight meal not included,12898
Jet Airways,6/06/2019,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,In-flight meal not included,10844
Air India,21/05/2019,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No info,11542
Air Asia,9/04/2019,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No info,4107
Air India,15/03/2019,Banglore,New Delhi,08:15:00,22:55:00,880,2.0,No info,7904
Jet Airways,27/03/2019,Mumbai,Hyderabad,07:10:00,08:35:00,85,0.0,In-flight meal not included,3205
Jet Airways,12/05/2019,Kolkata,Banglore,20:00:00,09:20:00,800,1.0,No info,14388
Jet Airways,1/05/2019,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,In-flight meal not included,10844
Indigo,03/03/2019,Banglore,New Delhi,10:05:00,13:00:00,175,0.0,No info,7648
Multiple Carriers,27/05/2019,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No info,9149
Spicejet,15/05/2019,Delhi,Cochin,17:55:00,22:50:00,295,1.0,No info,5409
Indigo,21/04/2019,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No info,5644
Vistara,24/06/2019,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No info,4668
Jet Airways,12/05/2019,Kolkata,Banglore,21:10:00,08:15:00,665,1.0,In-flight meal not included,8586
Indigo,3/05/2019,Kolkata,Banglore,15:30:00,18:05:00,155,0.0,No info,4804
Indigo,6/05/2019,Banglore,Delhi,10:10:00,13:00:00,170,0.0,No info,3943
Air India,01/03/2019,Banglore,New Delhi,17:00:00,12:15:00,1155,1.0,No info,10246
Multiple Carriers,6/06/2019,Delhi,Cochin,17:50:00,01:30:00,460,2.0,No info,18275
Vistara,21/03/2019,Banglore,New Delhi,11:30:00,14:10:00,160,0.0,No info,5403
Jet Airways,1/06/2019,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,In-flight meal not included,10262
Jet Airways,3/03/2019,Delhi,Cochin,05:25:00,18:50:00,805,2.0,No info,18799
Jet Airways,9/06/2019,Delhi,Cochin,18:25:00,12:35:00,1090,2.0,No info,14237
Jet Airways,24/05/2019,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No info,15129
Jet Airways,12/03/2019,Banglore,New Delhi,16:55:00,23:00:00,365,1.0,In-flight meal not included,11087
Multiple Carriers,27/03/2019,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No info,6953
Jet Airways,15/06/2019,Delhi,Cochin,18:15:00,19:00:00,1485,1.0,In-flight meal not included,10262
Jet Airways,12/06/2019,Kolkata,Banglore,14:05:00,18:15:00,1690,1.0,In-flight meal not included,8529
Indigo,21/03/2019,Kolkata,Banglore,15:10:00,17:45:00,155,0.0,No info,4148
Jet Airways,1/05/2019,Kolkata,Banglore,14:05:00,09:20:00,1155,1.0,In-flight meal not included,9663
Jet Airways,9/06/2019,Delhi,Cochin,17:30:00,12:35:00,1145,1.0,In-flight meal not included,10262
Vistara,21/06/2019,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No info,3687
Jet Airways,27/06/2019,Delhi,Cochin,13:25:00,19:00:00,1775,2.0,No info,15339
Spicejet,27/04/2019,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No check-in baggage included,3841
Indigo,9/03/2019,Kolkata,Banglore,14:20:00,16:55:00,155,0.0,No info,4148
Jet Airways,9/06/2019,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No info,14714
Jet Airways,1/04/2019,Kolkata,Banglore,21:10:00,08:15:00,665,1.0,In-flight meal not included,8849
Jet Airways,6/06/2019,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,7229
Goair,18/04/2019,Banglore,Delhi,07:45:00,10:40:00,175,0.0,No info,5048
Air Asia,9/04/2019,Kolkata,Banglore,06:50:00,10:30:00,220,1.0,No info,5162
Jet Airways,24/06/2019,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No info,18371
Indigo,27/03/2019,Delhi,Cochin,16:00:00,21:00:00,300,1.0,No info,5073
Air India,27/03/2019,Delhi,Cochin,07:00:00,19:15:00,735,2.0,No info,10913
Spicejet,24/03/2019,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No info,3859
Multiple Carriers,1/03/2019,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No info,36983
Indigo,6/03/2019,Delhi,Cochin,08:35:00,21:20:00,765,2.0,No info,7682
Air India,12/06/2019,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No info,10975
Vistara,6/06/2019,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No info,4878
Indigo,18/05/2019,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No info,4804
Jet Airways,24/05/2019,Kolkata,Banglore,06:30:00,12:00:00,330,1.0,In-flight meal not included,9663
Indigo,24/03/2019,Banglore,New Delhi,10:10:00,13:00:00,170,0.0,No info,4777
Jet Airways,24/06/2019,Delhi,Cochin,11:30:00,12:35:00,1505,1.0,In-flight meal not included,10262
Jet Airways,9/05/2019,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,No info,13941
Indigo,09/03/2019,Banglore,New Delhi,23:30:00,02:20:00,170,0.0,No info,5694
Jet Airways,9/05/2019,Kolkata,Banglore,08:25:00,18:15:00,590,1.0,In-flight meal not included,10844
Indigo,1/06/2019,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No info,6416
Jet Airways,21/03/2019,Delhi,Cochin,11:30:00,18:50:00,440,1.0,No info,13244
Jet Airways,24/06/2019,Delhi,Cochin,14:35:00,04:25:00,830,2.0,No info,13376
Jet Airways,27/06/2019,Delhi,Cochin,19:10:00,12:35:00,1045,2.0,No info,12819
Jet Airways,9/05/2019,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,12373
Vistara,1/04/2019,Kolkata,Banglore,17:00:00,09:05:00,965,1.0,No info,8662
Indigo,24/05/2019,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No info,4823
Jet Airways,3/06/2019,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,In-flight meal not included,10368
Jet Airways,15/03/2019,Banglore,New Delhi,07:00:00,07:40:00,1480,1.0,In-flight meal not included,7832
Jet Airways,9/05/2019,Kolkata,Banglore,17:00:00,21:05:00,1685,1.0,No info,13067
Indigo,01/03/2019,Banglore,New Delhi,20:00:00,22:55:00,175,0.0,No info,14306
Indigo,12/05/2019,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No info,6015
Air India,06/03/2019,Banglore,New Delhi,11:50:00,23:55:00,725,1.0,No info,15434
Jet Airways,15/05/2019,Kolkata,Banglore,09:35:00,22:05:00,750,1.0,No info,12121
Jet Airways,18/03/2019,Banglore,New Delhi,08:55:00,16:10:00,435,1.0,No info,12284
Vistara,6/04/2019,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No info,5613
Jet Airways,12/06/2019,Delhi,Cochin,09:40:00,19:00:00,560,2.0,No info,13014
Jet Airways,15/05/2019,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,2228
Vistara,9/05/2019,Kolkata,Banglore,20:20:00,10:45:00,865,1.0,No info,8452
Air India,1/04/2019,Kolkata,Banglore,20:30:00,23:15:00,1605,1.0,No info,7211
Indigo,9/04/2019,Delhi,Cochin,21:50:00,03:35:00,345,1.0,No info,7398
Indigo,15/05/2019,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No info,6979
Multiple Carriers,18/05/2019,Delhi,Cochin,07:05:00,22:30:00,925,1.0,No info,10348
Spicejet,12/04/2019,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,3841
Jet Airways,9/03/2019,Delhi,Cochin,17:25:00,18:50:00,1525,1.0,In-flight meal not included,14053
Jet Airways,9/05/2019,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No info,15554
Jet Airways,15/06/2019,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,In-flight meal not included,10262
Jet Airways,1/06/2019,Delhi,Cochin,21:50:00,12:35:00,885,1.0,In-flight meal not included,10262
Indigo,15/06/2019,Delhi,Cochin,08:30:00,21:00:00,750,1.0,No info,6416
Indigo,24/03/2019,Banglore,New Delhi,08:30:00,11:30:00,180,0.0,No info,6144
Air India,15/03/2019,Banglore,New Delhi,08:15:00,12:15:00,240,1.0,No info,5013
Jet Airways,12/06/2019,Kolkata,Banglore,17:00:00,14:25:00,1285,1.0,No info,12692
Indigo,24/06/2019,Delhi,Cochin,09:15:00,21:00:00,705,1.0,No info,6838
Indigo,6/06/2019,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No info,4823
Jet Airways,27/05/2019,Delhi,Cochin,21:50:00,12:35:00,885,1.0,In-flight meal not included,12898
Jet Airways,6/06/2019,Delhi,Cochin,15:00:00,19:00:00,1680,1.0,In-flight meal not included,10262
Jet Airways,1/05/2019,Kolkata,Banglore,16:30:00,23:35:00,425,1.0,No info,14781
Indigo,3/06/2019,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No info,6093
Jet Airways,12/03/2019,Banglore,New Delhi,05:45:00,21:20:00,935,1.0,No info,13817
Jet Airways,15/06/2019,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,10262
Air India,18/05/2019,Kolkata,Banglore,08:20:00,07:55:00,1415,2.0,No info,10697
Jet Airways,3/06/2019,Delhi,Cochin,22:50:00,04:25:00,335,1.0,No info,14714
Air India,21/03/2019,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No info,3100
Jet Airways,9/06/2019,Delhi,Cochin,11:40:00,19:00:00,440,2.0,In-flight meal not included,15812
Air India,18/05/2019,Kolkata,Banglore,08:20:00,11:10:00,1610,2.0,No info,11222
Multiple Carriers,3/06/2019,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No info,9736
Indigo,24/03/2019,Kolkata,Banglore,04:15:00,09:50:00,335,1.0,No info,4150
Spicejet,27/04/2019,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No info,5899
Air India,24/03/2019,Kolkata,Banglore,07:00:00,13:45:00,1845,2.0,No info,12829
Jet Airways,21/06/2019,Banglore,Delhi,17:45:00,20:45:00,180,0.0,In-flight meal not included,7754
Jet Airways,24/03/2019,Kolkata,Banglore,08:25:00,16:20:00,475,1.0,In-flight meal not included,10031
Jet Airways,27/03/2019,Mumbai,Hyderabad,07:10:00,08:35:00,85,0.0,No info,8040
Spicejet,12/05/2019,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No info,2227
Jet Airways,18/05/2019,Kolkata,Banglore,17:00:00,14:25:00,1285,1.0,No info,13067
Air India,3/06/2019,Delhi,Cochin,07:10:00,19:15:00,725,2.0,No info,12698
Jet Airways,9/06/2019,Kolkata,Banglore,20:25:00,21:05:00,1480,1.0,No info,12692
Jet Airways,9/06/2019,Kolkata,Banglore,18:55:00,16:20:00,1285,1.0,No info,14571
Jet Airways,27/06/2019,Delhi,Cochin,11:45:00,04:25:00,1000,2.0,No info,13882
Spicejet,24/04/2019,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No info,4174
Vistara,15/05/2019,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No info,4878
Indigo,24/04/2019,Kolkata,Banglore,19:35:00,23:15:00,220,1.0,No info,4226
Jet Airways,1/06/2019,Delhi,Cochin,11:30:00,12:35:00,1505,1.0,In-flight meal not included,10262
Jet Airways,27/05/2019,Delhi,Cochin,11:00:00,14:15:00,195,0.0,No info,9564
Jet Airways,12/06/2019,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,10262
Indigo,9/05/2019,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No info,2754
Indigo,6/03/2019,Chennai,Kolkata,13:20:00,15:35:00,135,0.0,No info,7295
Jet Airways,9/05/2019,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,12373
Jet Airways,21/03/2019,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,5963
Multiple Carriers,3/03/2019,Delhi,Cochin,04:00:00,15:30:00,690,1.0,No info,14973
Jet Airways,6/05/2019,Delhi,Cochin,11:40:00,19:00:00,440,2.0,No info,21219
Indigo,27/06/2019,Delhi,Cochin,06:50:00,22:30:00,940,1.0,No info,6442
Multiple Carriers,21/05/2019,Delhi,Cochin,06:00:00,19:15:00,795,1.0,No info,8266
Air India,9/06/2019,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No info,11752
Multiple Carriers,6/03/2019,Delhi,Cochin,13:55:00,21:00:00,425,1.0,In-flight meal not included,15136
Jet Airways,21/05/2019,Delhi,Cochin,07:05:00,19:00:00,715,1.0,No info,16289
Multiple Carriers,21/05/2019,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No info,7485
Multiple Carriers,27/03/2019,Delhi,Cochin,09:45:00,22:20:00,755,1.0,No info,6601
Goair,3/05/2019,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No info,4239
Indigo,21/03/2019,Delhi,Cochin,10:45:00,01:35:00,890,1.0,No info,7318
Air India,03/03/2019,Banglore,New Delhi,10:30:00,22:55:00,745,1.0,No info,11003
Spicejet,27/03/2019,Mumbai,Hyderabad,05:45:00,07:05:00,80,0.0,No info,1759
Spicejet,3/05/2019,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No check-in baggage included,3543
Vistara,9/06/2019,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No info,4668
Jet Airways,27/06/2019,Delhi,Cochin,22:50:00,12:35:00,825,1.0,In-flight meal not included,10262
Jet Airways,27/05/2019,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,In-flight meal not included,12898
Jet Airways,21/05/2019,Kolkata,Banglore,14:05:00,22:35:00,510,1.0,No info,14781
Multiple Carriers,9/06/2019,Delhi,Cochin,14:00:00,01:30:00,690,1.0,No info,13377
Indigo,9/03/2019,Delhi,Cochin,21:05:00,01:45:00,280,1.0,No info,6937
Indigo,3/03/2019,Delhi,Cochin,21:05:00,00:20:00,195,0.0,No info,7673
Air India,6/06/2019,Kolkata,Banglore,16:45:00,08:55:00,970,2.0,No info,14960
Indigo,27/03/2019,Mumbai,Hyderabad,12:00:00,13:25:00,85,0.0,No info,2754
Jet Airways,18/05/2019,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No info,7229
Vistara,1/06/2019,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No info,11982
Jet Airways,12/05/2019,Kolkata,Banglore,17:00:00,23:35:00,395,1.0,No info,14151
Jet Airways,15/05/2019,Kolkata,Banglore,16:30:00,12:00:00,1170,1.0,No info,14781
Multiple Carriers,6/03/2019,Delhi,Cochin,07:05:00,15:30:00,505,1.0,No info,17267
Multiple Carriers,21/03/2019,Delhi,Cochin,10:00:00,01:35:00,935,1.0,No info,8098
Air India,27/03/2019,Delhi,Cochin,13:05:00,07:40:00,1115,2.0,No info,8892
Vistara,9/06/2019,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No info,4878
Jet Airways,18/05/2019,Delhi,Cochin,13:25:00,04:25:00,900,2.0,No info,16704
Jet Airways,24/06/2019,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,In-flight meal not included,4050
Jet Airways,06/03/2019,Banglore,New Delhi,11:40:00,23:00:00,680,1.0,No info,16736
Jet Airways,21/03/2019,Banglore,New Delhi,18:40:00,11:25:00,1005,1.0,In-flight meal not included,7832
Multiple Carriers,21/03/2019,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No info,9845
Air India,1/06/2019,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No info,3100
Indigo,27/05/2019,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No info,3850
Air India,03/03/2019,Banglore,New Delhi,06:45:00,11:10:00,1705,2.0,No info,12599
Indigo,27/05/2019,Delhi,Cochin,07:15:00,12:30:00,315,1.0,No info,5636
Vistara,24/05/2019,Kolkata,Banglore,20:20:00,23:25:00,1625,1.0,No info,9345
Indigo,9/03/2019,Chennai,Kolkata,05:15:00,07:35:00,140,0.0,No info,6482
Jet Airways,18/05/2019,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,12373
Jet Airways,24/03/2019,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,No info,14914
Spicejet,18/03/2019,Mumbai,Hyderabad,05:45:00,07:05:00,80,0.0,No check-in baggage included,2385
Indigo,27/05/2019,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No info,4823
Air India,3/06/2019,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No info,7480
Jet Airways,9/06/2019,Kolkata,Banglore,21:10:00,08:15:00,665,1.0,No info,14939
Spicejet,24/05/2019,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No info,2017
Jet Airways,18/03/2019,Banglore,New Delhi,11:40:00,09:30:00,1310,1.0,In-flight meal not included,11087
Jet Airways,24/05/2019,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,In-flight meal not included,8586
Indigo,15/03/2019,Banglore,New Delhi,13:00:00,15:50:00,170,0.0,No info,6144
Spicejet,27/06/2019,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No info,2017
Multiple Carriers,3/03/2019,Delhi,Cochin,13:55:00,01:35:00,700,1.0,No info,17057
Air India,12/03/2019,Banglore,New Delhi,06:45:00,09:25:00,1600,2.0,No info,12515
Spicejet,1/03/2019,Mumbai,Hyderabad,22:45:00,00:10:00,85,0.0,No info,11005
Air India,24/06/2019,Delhi,Cochin,14:25:00,19:15:00,1730,2.0,No info,13381
Indigo,27/05/2019,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No info,6314
Jet Airways,21/03/2019,Delhi,Cochin,19:15:00,04:25:00,550,1.0,No info,12557
