airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Multiple Carriers,6/03/2019,Delhi,Cochin,09:10:00,19:15:00,605,1.0,No info,15077
Air India,15/03/2019,Banglore,New Delhi,10:30:00,11:20:00,1490,1.0,No info,7013
Jet Airways,18/03/2019,Banglore,New Delhi,22:50:00,20:20:00,1290,1.0,In-flight meal not included,11087
Indigo,15/04/2019,Delhi,Cochin,05:05:00,12:10:00,425,1.0,No info,6287
Indigo,27/05/2019,Delhi,Cochin,06:50:00,22:30:00,940,1.0,No info,6674
Jet Airways,24/06/2019,Delhi,Cochin,14:00:00,19:00:00,300,1.0,No info,14714
Jet Airways,3/06/2019,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No info,8016
Air Asia,6/06/2019,Banglore,Delhi,23:55:00,02:45:00,170,0.0,No info,7120
Indigo,9/03/2019,Delhi,Cochin,08:35:00,21:20:00,765,2.0,No info,8146
Jet Airways,18/05/2019,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,12373
Jet Airways,9/06/2019,Delhi,Cochin,11:45:00,04:25:00,1000,2.0,No info,13882
Air India,1/05/2019,Delhi,Cochin,17:15:00,09:25:00,970,2.0,No info,8839
Vistara,1/04/2019,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No info,7980
Indigo,03/03/2019,Banglore,New Delhi,19:35:00,00:35:00,300,1.0,No info,13292
Jet Airways,9/03/2019,Delhi,Cochin,06:50:00,04:25:00,1295,1.0,No info,16289
Air India,21/04/2019,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No info,6094
Vistara,01/03/2019,Banglore,New Delhi,19:40:00,22:20:00,160,0.0,No info,21730
Spicejet,1/04/2019,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No info,3971
Jet Airways,15/05/2019,Kolkata,Banglore,18:55:00,10:05:00,910,1.0,In-flight meal not included,9663
Air India,6/05/2019,Kolkata,Banglore,05:50:00,23:15:00,1045,2.0,No info,11883
Jet Airways,18/03/2019,Mumbai,Hyderabad,02:55:00,04:25:00,90,0.0,In-flight meal not included,2228
Jet Airways,21/03/2019,Delhi,Cochin,07:05:00,12:35:00,330,1.0,In-flight meal not included,14053
Multiple Carriers,3/03/2019,Delhi,Cochin,07:30:00,18:50:00,680,1.0,No info,15135
Multiple Carriers,9/05/2019,Delhi,Cochin,08:45:00,19:15:00,630,1.0,No info,8266
Indigo,24/05/2019,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No info,4804
Indigo,24/04/2019,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No info,3625
Multiple Carriers,27/03/2019,Delhi,Cochin,12:50:00,21:00:00,490,1.0,No info,6637
Jet Airways,15/06/2019,Delhi,Cochin,11:45:00,04:25:00,1000,2.0,No info,13882
Air India,15/05/2019,Kolkata,Banglore,17:30:00,20:25:00,1615,1.0,No info,10203
Air Asia,21/04/2019,Delhi,Cochin,07:55:00,22:25:00,870,1.0,No info,7452
Spicejet,15/03/2019,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No info,6300
Multiple Carriers,12/06/2019,Delhi,Cochin,15:05:00,01:30:00,625,2.0,No info,15965
Spicejet,21/06/2019,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,3543
Vistara,6/03/2019,Mumbai,Hyderabad,08:45:00,09:25:00,1480,1.0,No info,12395
Jet Airways,27/05/2019,Delhi,Cochin,08:00:00,04:25:00,1225,1.0,In-flight meal not included,12898
Jet Airways,15/05/2019,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,4030
Air India,12/03/2019,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No info,7082
Air India,18/05/2019,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No info,6121
Spicejet,09/03/2019,Banglore,New Delhi,20:30:00,23:20:00,170,0.0,No info,6205
Air Asia,27/06/2019,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No info,6451
Jet Airways,18/06/2019,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No info,8016
Jet Airways,24/03/2019,Kolkata,Banglore,16:55:00,18:10:00,1515,1.0,No info,14231
Jet Airways,15/05/2019,Kolkata,Banglore,09:35:00,14:25:00,1730,1.0,In-flight meal not included,9314
Indigo,9/03/2019,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No info,6674
Multiple Carriers,6/03/2019,Delhi,Cochin,11:30:00,19:15:00,465,1.0,No info,15077
Spicejet,24/05/2019,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,3543
Jet Airways,9/06/2019,Kolkata,Banglore,09:35:00,22:05:00,750,1.0,No info,14676
Jet Airways,21/05/2019,Delhi,Cochin,21:50:00,04:25:00,395,1.0,In-flight meal not included,12898
Indigo,18/05/2019,Kolkata,Banglore,18:05:00,23:30:00,325,1.0,No info,6704
Spicejet,15/05/2019,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No info,5583
Jet Airways,24/06/2019,Delhi,Cochin,10:00:00,12:35:00,1595,1.0,In-flight meal not included,10262
Vistara,6/03/2019,Mumbai,Hyderabad,11:55:00,22:55:00,660,1.0,No info,12395
Indigo,1/06/2019,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No info,3858
Jet Airways,24/06/2019,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No info,8016
Air India,09/03/2019,Banglore,New Delhi,21:10:00,23:55:00,165,0.0,No info,4966
Indigo,24/04/2019,Kolkata,Banglore,15:15:00,20:05:00,290,1.0,No info,4565
Indigo,9/03/2019,Delhi,Cochin,05:05:00,10:05:00,300,1.0,No info,8147
Jet Airways,21/05/2019,Delhi,Cochin,21:50:00,04:25:00,395,1.0,No info,16079
Air India,27/06/2019,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No info,10441
Jet Airways,12/06/2019,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,10262
Indigo,27/05/2019,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No info,3943
Vistara,24/03/2019,Kolkata,Banglore,20:20:00,18:45:00,1345,1.0,No info,12102
Indigo,6/03/2019,Chennai,Kolkata,05:15:00,07:35:00,140,0.0,No info,6482
Air India,3/06/2019,Delhi,Cochin,10:55:00,07:40:00,1245,2.0,No info,11753
Air India,12/06/2019,Kolkata,Banglore,07:00:00,16:15:00,555,1.0,No info,11936
Jet Airways,24/05/2019,Kolkata,Banglore,17:00:00,22:05:00,1745,1.0,No info,13067
Indigo,1/06/2019,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No info,6628
Air Asia,12/06/2019,Kolkata,Banglore,06:50:00,10:30:00,220,1.0,No info,5162
Multiple Carriers,27/05/2019,Delhi,Cochin,11:25:00,19:15:00,470,1.0,No info,8625
Multiple Carriers,27/03/2019,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No info,8371
Air Asia,6/06/2019,Banglore,Delhi,04:55:00,07:45:00,170,0.0,No info,4282
Jet Airways,24/05/2019,Kolkata,Banglore,18:55:00,16:20:00,1285,1.0,In-flight meal not included,10844
Air Asia,21/03/2019,Delhi,Cochin,20:10:00,07:10:00,660,1.0,No info,6151
Indigo,3/05/2019,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No info,4804
Spicejet,9/05/2019,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No info,3597
Jet Airways,15/05/2019,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,No info,14388
Multiple Carriers,12/06/2019,Delhi,Cochin,04:55:00,19:00:00,845,1.0,No info,10678
Vistara,24/03/2019,Banglore,New Delhi,21:10:00,00:05:00,175,0.0,No info,4353
Spicejet,24/03/2019,Mumbai,Hyderabad,22:45:00,00:10:00,85,0.0,No check-in baggage included,2175
Multiple Carriers,1/06/2019,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No info,11200
Indigo,15/04/2019,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No info,4823
Indigo,24/06/2019,Mumbai,Hyderabad,12:00:00,13:30:00,90,0.0,No info,2754
Indigo,27/04/2019,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No info,4804
Jet Airways,1/05/2019,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No info,8040
Multiple Carriers,6/06/2019,Delhi,Cochin,08:45:00,21:00:00,735,1.0,No info,7740
Indigo,24/06/2019,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No info,4823
Multiple Carriers,3/06/2019,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No info,13587
Air India,9/06/2019,Delhi,Cochin,21:00:00,19:15:00,1335,1.0,No info,8372
Indigo,6/06/2019,Mumbai,Hyderabad,12:00:00,13:30:00,90,0.0,No info,2754
Air India,15/05/2019,Kolkata,Banglore,07:00:00,16:15:00,555,1.0,No info,11936
Air India,1/03/2019,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No info,15385
Spicejet,9/05/2019,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No info,2017
Jet Airways,1/05/2019,Kolkata,Banglore,20:25:00,23:35:00,1630,1.0,In-flight meal not included,9314
Spicejet,6/06/2019,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No info,2017
Jet Airways,12/06/2019,Delhi,Cochin,19:30:00,04:25:00,535,2.0,No info,13014
Indigo,21/05/2019,Kolkata,Banglore,21:00:00,02:15:00,315,1.0,No info,7228
Indigo,18/05/2019,Delhi,Cochin,07:35:00,22:30:00,895,1.0,No info,7144
Jet Airways,21/06/2019,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No info,8016
Air India,9/03/2019,Delhi,Cochin,04:00:00,07:40:00,1660,1.0,No info,10315
Jet Airways,1/06/2019,Delhi,Cochin,10:00:00,04:25:00,1105,1.0,In-flight meal not included,10262
Jet Airways,6/06/2019,Delhi,Cochin,07:05:00,19:00:00,715,1.0,In-flight meal not included,10262
Jet Airways,27/06/2019,Delhi,Cochin,13:25:00,12:35:00,1390,2.0,No info,12819
Multiple Carriers,24/06/2019,Delhi,Cochin,11:40:00,19:15:00,455,1.0,In-flight meal not included,7268
Jet Airways,6/06/2019,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,10844
Indigo,21/06/2019,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No info,4049
Indigo,1/05/2019,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No info,4804
Multiple Carriers,21/05/2019,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No info,7888
Spicejet,6/05/2019,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No info,4491
Indigo,03/03/2019,Banglore,New Delhi,18:25:00,21:20:00,175,0.0,No info,7648
Jet Airways,3/04/2019,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,5177
Jet Airways,01/03/2019,Banglore,New Delhi,08:55:00,18:25:00,570,1.0,No info,26890
Jet Airways,18/05/2019,Delhi,Cochin,05:30:00,12:35:00,425,2.0,In-flight meal not included,15544
Multiple Carriers,27/06/2019,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No info,14848
Jet Airways,6/03/2019,Delhi,Cochin,19:10:00,18:50:00,2860,2.0,No info,20694
Jet Airways,21/03/2019,Delhi,Cochin,05:40:00,04:25:00,1365,2.0,No info,11543
Multiple Carriers,24/06/2019,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No info,13377
Indigo,21/06/2019,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No info,3597
Indigo,3/06/2019,Chennai,Kolkata,14:45:00,17:05:00,140,0.0,No info,3597
Jet Airways,6/06/2019,Kolkata,Banglore,06:30:00,04:40:00,1330,1.0,In-flight meal not included,8586
Air India,6/06/2019,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No info,10441
Indigo,24/04/2019,Delhi,Cochin,05:05:00,12:10:00,425,1.0,No info,6171
Spicejet,18/03/2019,Kolkata,Banglore,06:55:00,09:35:00,160,0.0,No check-in baggage included,4413
Jet Airways,1/04/2019,Kolkata,Banglore,18:55:00,09:20:00,865,1.0,In-flight meal not included,7064
Jet Airways,18/03/2019,Banglore,New Delhi,18:40:00,07:40:00,780,1.0,No info,12284
Jet Airways,12/06/2019,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,No info,12692
Jet Airways,9/06/2019,Delhi,Cochin,05:30:00,12:35:00,425,2.0,In-flight meal not included,13344
Air India,01/03/2019,Banglore,New Delhi,08:50:00,23:55:00,2345,2.0,No info,17135
Multiple Carriers,27/05/2019,Delhi,Cochin,06:00:00,12:35:00,395,1.0,No info,11264
Indigo,15/06/2019,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No info,10112
Jet Airways,6/06/2019,Delhi,Cochin,14:00:00,04:25:00,865,1.0,No info,14714
Indigo,9/06/2019,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No info,6104
Jet Airways,12/05/2019,Kolkata,Banglore,16:30:00,16:20:00,1430,1.0,In-flight meal not included,10844
Jet Airways,12/06/2019,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,10262
Spicejet,27/04/2019,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No info,3971
Jet Airways,1/06/2019,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No info,13014
Multiple Carriers,6/03/2019,Delhi,Cochin,07:10:00,16:10:00,540,1.0,In-flight meal not included,7563
Indigo,3/06/2019,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No info,3850
Air India,1/05/2019,Kolkata,Banglore,12:00:00,21:50:00,590,2.0,No info,10676
Jet Airways,24/05/2019,Kolkata,Banglore,18:55:00,18:15:00,1400,1.0,In-flight meal not included,10844
Indigo,6/05/2019,Delhi,Cochin,18:35:00,01:30:00,415,1.0,No info,7191
Jet Airways,27/05/2019,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,In-flight meal not included,12898
Jet Airways,15/05/2019,Kolkata,Banglore,14:05:00,16:20:00,1575,1.0,In-flight meal not included,10844
Jet Airways,9/06/2019,Delhi,Cochin,09:25:00,04:25:00,1140,2.0,No info,13882
Jet Airways,6/06/2019,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,No info,14714
Air Asia,6/06/2019,Delhi,Cochin,20:45:00,07:10:00,625,1.0,No info,11410
Indigo,21/04/2019,Delhi,Cochin,02:00:00,07:25:00,325,1.0,No info,5636
Vistara,09/03/2019,Banglore,New Delhi,09:50:00,12:35:00,165,0.0,No info,11598
Jet Airways,9/06/2019,Delhi,Cochin,14:00:00,19:00:00,300,1.0,No info,14714
Indigo,9/04/2019,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No info,3943
Jet Airways,1/05/2019,Kolkata,Banglore,06:30:00,19:50:00,800,1.0,No info,14781
Air India,6/05/2019,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No info,3100
Jet Airways,18/06/2019,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No info,8040
Jet Airways,27/05/2019,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No info,8040
Air India,27/04/2019,Delhi,Cochin,05:15:00,06:50:00,1535,1.0,No info,6587
Jet Airways,1/05/2019,Kolkata,Banglore,20:25:00,18:00:00,1295,1.0,In-flight meal not included,9314
Air India,15/03/2019,Banglore,New Delhi,09:30:00,16:20:00,410,1.0,No info,8714
Jet Airways,18/05/2019,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,5198
Multiple Carriers,15/05/2019,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No info,9646
Spicejet,15/03/2019,Kolkata,Banglore,09:00:00,11:30:00,150,0.0,No check-in baggage included,3815
Jet Airways,15/06/2019,Delhi,Cochin,02:15:00,04:25:00,1570,1.0,In-flight meal not included,10262
Multiple Carriers,3/03/2019,Delhi,Cochin,07:05:00,22:20:00,915,1.0,No info,10478
Indigo,24/05/2019,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No info,3419
Jet Airways,21/05/2019,Kolkata,Banglore,20:00:00,19:50:00,1430,1.0,In-flight meal not included,10844
Air India,21/03/2019,Banglore,New Delhi,11:50:00,19:50:00,480,1.0,No info,5932
Jet Airways,9/06/2019,Delhi,Cochin,14:35:00,04:25:00,830,2.0,No info,13376
Jet Airways,9/06/2019,Delhi,Cochin,19:15:00,19:00:00,1425,1.0,In-flight meal not included,10577
Indigo,21/03/2019,Delhi,Cochin,08:25:00,21:00:00,755,1.0,No info,8285
Jet Airways,9/06/2019,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,In-flight meal not included,9663
Jet Airways,1/06/2019,Delhi,Cochin,19:30:00,04:25:00,535,2.0,No info,13014
Goair,24/06/2019,Banglore,Delhi,07:45:00,10:40:00,175,0.0,No info,3898
Jet Airways,1/06/2019,Delhi,Cochin,14:00:00,19:00:00,300,1.0,No info,14714
Air India,27/05/2019,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No info,9653
Indigo,24/06/2019,Delhi,Cochin,07:15:00,12:30:00,315,1.0,No info,6582
Air India,21/05/2019,Delhi,Cochin,17:20:00,09:25:00,965,1.0,No info,7480
Jet Airways,06/03/2019,Banglore,New Delhi,14:05:00,11:25:00,1280,1.0,No info,15025
Jet Airways,21/03/2019,Banglore,New Delhi,08:55:00,15:15:00,380,1.0,In-flight meal not included,7832
Multiple Carriers,27/06/2019,Delhi,Cochin,07:05:00,21:00:00,835,1.0,No info,13587
Multiple Carriers,6/06/2019,Delhi,Cochin,17:00:00,01:30:00,510,1.0,No info,7198
Indigo,12/05/2019,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No info,4804
Spicejet,15/06/2019,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,3543
Jet Airways,9/06/2019,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,No info,13731
Multiple Carriers,12/06/2019,Delhi,Cochin,07:10:00,16:10:00,540,1.0,No info,6513
Jet Airways,21/05/2019,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,No info,13067
Spicejet,27/04/2019,Kolkata,Banglore,14:55:00,17:25:00,150,0.0,No check-in baggage included,3841
Goair,9/06/2019,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No info,3898
Air India,21/05/2019,Kolkata,Banglore,10:00:00,01:20:00,920,2.0,No info,13033
Air India,21/05/2019,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No info,13484
Air Asia,3/04/2019,Banglore,Delhi,23:55:00,02:45:00,170,0.0,No info,4483
Indigo,18/05/2019,Kolkata,Banglore,15:15:00,20:05:00,290,1.0,No info,4775
Indigo,21/05/2019,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No info,4049
Jet Airways,27/06/2019,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No info,8016
Air Asia,15/06/2019,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No info,3383
Multiple Carriers,27/06/2019,Delhi,Cochin,06:00:00,19:15:00,795,1.0,In-flight meal not included,7268
Goair,6/04/2019,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No info,4201
Air Asia,24/03/2019,Kolkata,Banglore,07:35:00,19:25:00,710,1.0,No info,6785
Vistara,24/05/2019,Kolkata,Banglore,20:20:00,22:40:00,1580,1.0,No info,8452
Indigo,3/05/2019,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No info,3943
Jet Airways,21/05/2019,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,No info,14151
Multiple Carriers,1/06/2019,Delhi,Cochin,11:25:00,19:00:00,455,1.0,No info,11200
Spicejet,6/05/2019,Kolkata,Banglore,11:35:00,18:50:00,435,1.0,No info,8479
Indigo,27/05/2019,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No info,5277
Indigo,27/04/2019,Kolkata,Banglore,15:30:00,18:05:00,155,0.0,No info,4804
Jet Airways,18/05/2019,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No info,5678
Jet Airways,6/05/2019,Kolkata,Banglore,08:25:00,18:15:00,590,1.0,In-flight meal not included,10844
Jet Airways,9/05/2019,Delhi,Cochin,20:00:00,04:25:00,505,2.0,In-flight meal not included,15318
Jet Airways,18/05/2019,Kolkata,Banglore,09:35:00,09:45:00,1450,1.0,No info,14151
Indigo,6/03/2019,Delhi,Cochin,06:40:00,13:20:00,400,1.0,No info,14871
Spicejet,18/03/2019,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No check-in baggage included,3807
Jet Airways,18/03/2019,Banglore,New Delhi,08:00:00,15:15:00,435,1.0,No info,12284
Goair,9/06/2019,Kolkata,Banglore,06:40:00,14:35:00,475,1.0,No info,3673
Jet Airways,1/04/2019,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No info,7229
Air India,15/05/2019,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No info,8372
Indigo,6/04/2019,Delhi,Cochin,10:35:00,15:35:00,300,1.0,No info,5073
Indigo,12/04/2019,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No info,6906
Spicejet,3/06/2019,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No info,2017
Spicejet,12/06/2019,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No info,3873
Jet Airways,12/05/2019,Kolkata,Banglore,17:00:00,10:55:00,1075,1.0,No info,14151
Jet Airways,1/06/2019,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No info,5678
Air India,18/06/2019,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No info,5228
Spicejet,15/05/2019,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841
Air Asia,18/06/2019,Banglore,Delhi,23:55:00,02:45:00,170,0.0,No info,3383
Spicejet,15/03/2019,Kolkata,Banglore,06:55:00,09:35:00,160,0.0,No check-in baggage included,3815
Jet Airways,6/05/2019,Kolkata,Banglore,06:30:00,08:15:00,1545,1.0,No info,13941
Jet Airways,9/05/2019,Kolkata,Banglore,20:25:00,14:25:00,1080,1.0,No info,11467
Air India,21/05/2019,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No info,10231
Air India,1/04/2019,Kolkata,Banglore,17:30:00,12:00:00,1110,1.0,No info,7893
Jet Airways,9/04/2019,Delhi,Cochin,13:25:00,19:00:00,1775,2.0,No info,9483
Air Asia,9/06/2019,Delhi,Cochin,20:45:00,07:10:00,625,1.0,No info,10794
Air India,9/03/2019,Delhi,Cochin,05:55:00,07:40:00,1545,2.0,No info,14483
Vistara,1/04/2019,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No info,8452
Jet Airways,1/06/2019,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No info,8016
Air India,03/03/2019,Banglore,New Delhi,06:45:00,10:35:00,1670,2.0,No info,12358
Indigo,24/06/2019,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No info,6442
Jet Airways,18/03/2019,Banglore,New Delhi,07:00:00,12:25:00,325,1.0,No info,12284
Vistara,24/05/2019,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No info,9502
Air India,6/04/2019,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No info,4729
Multiple Carriers,6/03/2019,Delhi,Cochin,17:30:00,01:35:00,485,1.0,No info,17057
Air India,18/06/2019,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No info,3100
Jet Airways,9/05/2019,Delhi,Cochin,21:50:00,19:00:00,1270,1.0,In-flight meal not included,12373
Multiple Carriers,27/03/2019,Delhi,Cochin,06:00:00,15:30:00,570,1.0,No info,7845
Multiple Carriers,3/06/2019,Delhi,Cochin,11:25:00,19:00:00,455,1.0,No info,10877
Spicejet,18/05/2019,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No check-in baggage included,1965
Spicejet,21/05/2019,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No check-in baggage included,3257
Jet Airways,18/06/2019,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,5769
Jet Airways,15/05/2019,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,In-flight meal not included,10844
Jet Airways,27/05/2019,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No info,7229
Multiple Carriers,12/06/2019,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No info,13377
Jet Airways,1/05/2019,Kolkata,Banglore,20:00:00,09:20:00,800,1.0,No info,14388
Jet Airways,12/06/2019,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No info,13014
Indigo,27/05/2019,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No info,6206
Spicejet,1/04/2019,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,1965
Jet Airways,27/06/2019,Delhi,Cochin,21:25:00,19:00:00,1295,2.0,No info,13292
Multiple Carriers,9/06/2019,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No info,7198
Multiple Carriers,3/06/2019,Delhi,Cochin,07:05:00,22:30:00,925,1.0,No info,10696
Multiple Carriers,27/05/2019,Delhi,Cochin,10:35:00,19:15:00,520,1.0,No info,8625
Air India,12/06/2019,Delhi,Cochin,13:30:00,08:15:00,1125,1.0,No info,8991
Jet Airways,12/06/2019,Kolkata,Banglore,06:30:00,04:40:00,1330,1.0,In-flight meal not included,7594
Jet Airways,12/06/2019,Delhi,Cochin,12:15:00,04:25:00,970,2.0,No info,14300
Air India,6/03/2019,Delhi,Cochin,16:40:00,19:15:00,1595,2.0,No info,12646
Indigo,9/05/2019,Delhi,Cochin,14:25:00,17:40:00,195,0.0,No info,6015
Jet Airways,24/05/2019,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,4030
Indigo,24/03/2019,Kolkata,Banglore,08:15:00,13:00:00,285,1.0,No info,6303
Jet Airways,12/05/2019,Kolkata,Banglore,08:25:00,04:40:00,1215,1.0,No info,13941
Air India,6/03/2019,Delhi,Cochin,21:30:00,19:15:00,1305,2.0,No info,11552
Indigo,6/03/2019,Kolkata,Banglore,22:10:00,00:55:00,165,0.0,No info,4778
Indigo,6/04/2019,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No info,4823
Jet Airways,24/04/2019,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,6144
Jet Airways,1/05/2019,Kolkata,Banglore,21:10:00,08:15:00,665,1.0,In-flight meal not included,10844
Jet Airways,1/05/2019,Kolkata,Banglore,08:25:00,09:20:00,1495,1.0,No info,14388
Jet Airways,12/05/2019,Kolkata,Banglore,17:00:00,09:45:00,1005,1.0,No info,14151
Jet Airways,1/06/2019,Delhi,Cochin,20:55:00,04:25:00,450,1.0,In-flight meal not included,10262
Air India,27/04/2019,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No info,6094
Spicejet,3/06/2019,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No info,2017
Air India,24/03/2019,Banglore,New Delhi,06:10:00,08:55:00,165,0.0,No info,4441
Jet Airways,15/05/2019,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,In-flight meal not included,10844
Indigo,09/03/2019,Banglore,New Delhi,04:00:00,06:50:00,170,0.0,No info,8033
Multiple Carriers,9/04/2019,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No info,12537
Jet Airways,6/05/2019,Kolkata,Banglore,21:10:00,16:20:00,1150,1.0,No info,13584
Air Asia,6/06/2019,Kolkata,Banglore,06:50:00,10:30:00,220,1.0,No info,6857
Jet Airways,27/05/2019,Delhi,Cochin,02:15:00,04:25:00,1570,1.0,In-flight meal not included,12898
Air Asia,01/03/2019,Banglore,New Delhi,23:25:00,02:10:00,165,0.0,Red-eye flight,10873
Multiple Carriers,27/06/2019,Delhi,Cochin,15:15:00,01:30:00,615,1.0,In-flight meal not included,5797
