airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways,9/06/2019,Kolkata,Banglore,20:00,23:35:00,1655.0,1.0,In-flight meal not included,10844
Air India,1/05/2019,Kolkata,Banglore,09:25,13:45:00,1700.0,2.0,No info,16372
Multiple Carriers,24/06/2019,Delhi,Cochin,07:30,19:00:00,690.0,1.0,No info,10877
Vistara,6/05/2019,Banglore,Delhi,11:30,14:20:00,170.0,0.0,No info,4668
Air India,12/03/2019,Banglore,New Delhi,06:45,09:25:00,1600.0,2.0,No info,12515
Indigo,09/03/2019,Banglore,New Delhi,16:55,21:50:00,295.0,1.0,No info,4259
Multiple Carriers,6/03/2019,Delhi,Cochin,10:20,18:50:00,510.0,1.0,No info,15411
Indigo,15/04/2019,Kolkata,Banglore,22:15,00:50:00,155.0,0.0,No info,4174
Air India,6/06/2019,Delhi,Cochin,13:30,23:00:00,570.0,1.0,No info,8907
Air India,6/05/2019,Kolkata,Banglore,09:10,13:15:00,245.0,1.0,No info,8996
Air India,21/06/2019,Mumbai,Hyderabad,06:20,07:40:00,80.0,0.0,No info,3100
Indigo,6/04/2019,Banglore,Delhi,22:10,01:00:00,170.0,0.0,No info,3943
Jet Airways,18/05/2019,Delhi,Cochin,20:55,19:00:00,1325.0,1.0,No info,15554
Indigo,27/04/2019,Delhi,Cochin,16:00,21:00:00,300.0,1.0,No info,6937
Multiple Carriers,6/06/2019,Delhi,Cochin,11:40,21:00:00,560.0,1.0,No info,7005
Spicejet,3/05/2019,Banglore,Delhi,21:10,00:05:00,175.0,0.0,No info,4991
Jet Airways,21/06/2019,Banglore,Delhi,08:20,11:20:00,180.0,0.0,In-flight meal not included,5769
Indigo,18/03/2019,Kolkata,Banglore,10:10,12:55:00,165.0,0.0,No info,4462
Air India,15/03/2019,Banglore,New Delhi,05:50,12:55:00,425.0,1.0,No info,9029
Spicejet,1/05/2019,Kolkata,Banglore,06:55,09:30:00,155.0,0.0,No info,3873
Vistara,12/06/2019,Chennai,Kolkata,07:05,09:20:00,135.0,0.0,No info,3687
Air Asia,18/05/2019,Banglore,Delhi,04:55,07:45:00,170.0,0.0,No info,4282
Jet Airways,6/06/2019,Delhi,Cochin,02:15,04:25:00,1570.0,1.0,In-flight meal not included,10262
Jet Airways,9/06/2019,Kolkata,Banglore,06:30,04:40:00,1330.0,1.0,No info,14178
Indigo,21/05/2019,Kolkata,Banglore,22:15,00:50:00,155.0,0.0,No info,4804
Jet Airways,1/04/2019,Kolkata,Banglore,16:30,23:35:00,425.0,1.0,No info,12681
Jet Airways,3/04/2019,Mumbai,Hyderabad,10:20,11:50:00,90.0,0.0,No info,8040
Air Asia,6/06/2019,Delhi,Cochin,20:45,07:10:00,625.0,1.0,No info,11410
Indigo,15/05/2019,Kolkata,Banglore,04:40,07:15:00,155.0,0.0,No info,4804
Air India,01/03/2019,Banglore,New Delhi,05:50,22:45:00,1015.0,1.0,No info,14069
Air India,1/05/2019,Kolkata,Banglore,12:00,18:30:00,1830.0,2.0,No info,10151
Jet Airways,15/03/2019,Banglore,New Delhi,08:55,16:10:00,435.0,1.0,In-flight meal not included,9134
Jet Airways,21/03/2019,Delhi,Cochin,10:45,18:50:00,1925.0,2.0,In-flight meal not included,7791
Vistara,9/06/2019,Banglore,Delhi,17:00,19:35:00,155.0,0.0,No info,4878
Indigo,3/03/2019,Mumbai,Hyderabad,19:05,20:30:00,85.0,0.0,No info,5755
Jet Airways,24/06/2019,Delhi,Cochin,22:50,19:00:00,1210.0,1.0,In-flight meal not included,10262
Air India,24/06/2019,Delhi,Cochin,13:15,07:40:00,1105.0,2.0,No info,12497
Jet Airways,27/05/2019,Delhi,Cochin,20:55,12:35:00,940.0,1.0,In-flight meal not included,12898
Indigo,27/03/2019,Delhi,Cochin,11:30,01:35:00,845.0,1.0,No info,6206
Air Asia,18/05/2019,Kolkata,Banglore,07:35,19:25:00,710.0,1.0,No info,5192
Jet Airways,06/03/2019,Banglore,New Delhi,09:45,14:25:00,280.0,1.0,No info,16757
Air India,6/04/2019,Delhi,Cochin,05:10,08:00:00,170.0,0.0,No info,4729
Jet Airways,27/05/2019,Delhi,Cochin,21:50,19:00:00,1270.0,1.0,No info,16079
Vistara,9/05/2019,Kolkata,Banglore,17:00,20:20:00,1640.0,1.0,No info,9555
Multiple Carriers,27/03/2019,Delhi,Cochin,13:00,21:00:00,480.0,1.0,No info,12537
Jet Airways,18/03/2019,Banglore,New Delhi,21:25,09:00:00,695.0,1.0,No info,13555
Spicejet,9/06/2019,Mumbai,Hyderabad,13:15,14:45:00,90.0,0.0,No info,2227
Multiple Carriers,1/06/2019,Delhi,Cochin,10:00,01:30:00,930.0,1.0,No info,13377
Vistara,15/05/2019,Kolkata,Banglore,20:20,20:20:00,1440.0,1.0,No info,8610
Indigo,15/03/2019,Kolkata,Banglore,21:25,00:05:00,160.0,0.0,No info,4148
Indigo,24/03/2019,Kolkata,Banglore,17:15,20:00:00,165.0,0.0,No info,6565
Spicejet,21/05/2019,Banglore,Delhi,05:55,08:35:00,160.0,0.0,No check-in baggage included,3257
Multiple Carriers,18/05/2019,Delhi,Cochin,11:30,01:30:00,840.0,1.0,No info,13727
Jet Airways,9/06/2019,Delhi,Cochin,21:50,19:00:00,1270.0,1.0,No info,14714
Jet Airways,3/06/2019,Delhi,Cochin,19:30,04:25:00,535.0,2.0,No info,13014
Jet Airways,24/03/2019,Kolkata,Banglore,16:55,09:15:00,980.0,1.0,No info,14231
Jet Airways,6/05/2019,Mumbai,Hyderabad,07:05,08:30:00,85.0,0.0,No info,8040
Jet Airways,21/03/2019,Banglore,New Delhi,08:55,07:40:00,1365.0,1.0,In-flight meal not included,7412
Multiple Carriers,21/03/2019,Delhi,Cochin,09:10,18:50:00,580.0,1.0,No info,13069
Jet Airways,6/05/2019,Kolkata,Banglore,20:25,15:05:00,1120.0,1.0,No info,13067
Air India,12/03/2019,Banglore,New Delhi,00:30,08:45:00,495.0,1.0,No info,13492
Air India,21/05/2019,Delhi,Cochin,09:00,19:15:00,615.0,1.0,No info,8372
Jet Airways,18/05/2019,Kolkata,Banglore,14:05,12:00:00,1315.0,1.0,No info,14388
Multiple Carriers,21/03/2019,Delhi,Cochin,14:00,21:00:00,420.0,1.0,No info,13062
Air India,3/04/2019,Kolkata,Banglore,09:10,04:40:00,1170.0,2.0,No info,4647
Indigo,9/04/2019,Banglore,Delhi,16:55,19:55:00,180.0,0.0,No info,4823
Jet Airways,12/05/2019,Kolkata,Banglore,06:30,04:40:00,1330.0,1.0,In-flight meal not included,8586
Spicejet,6/03/2019,Kolkata,Banglore,09:00,11:30:00,150.0,0.0,No info,4096
Air India,18/03/2019,Banglore,New Delhi,08:50,23:25:00,2315.0,2.0,No info,10783
Indigo,9/05/2019,Kolkata,Banglore,15:15,20:30:00,315.0,1.0,No info,4565
Jet Airways,6/05/2019,Kolkata,Banglore,20:00,08:15:00,735.0,1.0,In-flight meal not included,9663
Multiple Carriers,3/06/2019,Delhi,Cochin,07:30,19:00:00,690.0,1.0,No info,10877
Indigo,9/03/2019,Delhi,Cochin,16:00,01:35:00,575.0,1.0,No info,13611
Jet Airways,3/06/2019,Delhi,Cochin,17:30,19:00:00,1530.0,1.0,No info,14714
Air India,24/03/2019,Kolkata,Banglore,19:00,11:05:00,965.0,1.0,No info,5567
Indigo,6/04/2019,Banglore,Delhi,16:55,19:55:00,180.0,0.0,No info,4823
Air India,9/03/2019,Delhi,Cochin,22:00,19:15:00,1275.0,2.0,No info,14851
Vistara,6/06/2019,Kolkata,Banglore,20:20,09:05:00,765.0,1.0,No info,8452
Jet Airways,1/04/2019,Kolkata,Banglore,18:55,23:35:00,1720.0,1.0,In-flight meal not included,7064
Air India,15/05/2019,Delhi,Cochin,14:10,17:10:00,180.0,0.0,No info,6094
Spicejet,18/06/2019,Mumbai,Hyderabad,13:15,14:45:00,90.0,0.0,No info,2017
Jet Airways,6/03/2019,Delhi,Cochin,18:15,19:45:00,1530.0,1.0,No info,17024
Indigo,18/04/2019,Banglore,Delhi,18:25,21:20:00,175.0,0.0,No info,4990
Spicejet,9/06/2019,Kolkata,Banglore,11:15,18:30:00,435.0,1.0,No info,9946
Air India,12/03/2019,Banglore,New Delhi,17:25,18:05:00,1480.0,3.0,No info,13387
Multiple Carriers,27/03/2019,Delhi,Cochin,12:50,21:00:00,490.0,1.0,No info,6637
Air India,6/05/2019,Kolkata,Banglore,10:00,10:00:00,1440.0,2.0,No info,14298
Spicejet,12/04/2019,Banglore,Delhi,05:55,08:35:00,160.0,0.0,No check-in baggage included,4319
Air India,01/03/2019,Banglore,New Delhi,08:50,09:25:00,1475.0,2.0,No info,25430
Indigo,3/06/2019,Delhi,Cochin,09:15,21:00:00,705.0,1.0,No info,6838
Jet Airways,6/05/2019,Kolkata,Banglore,06:30,08:15:00,1545.0,1.0,No info,13941
Air India,1/05/2019,Kolkata,Banglore,05:50,20:25:00,875.0,2.0,No info,10991
Jet Airways,21/05/2019,Delhi,Cochin,13:25,12:35:00,1390.0,2.0,No info,15129
Spicejet,21/03/2019,Delhi,Cochin,06:10,11:20:00,310.0,1.0,No info,6065
Jet Airways,6/05/2019,Kolkata,Banglore,06:30,10:05:00,1655.0,1.0,In-flight meal not included,8586
Jet Airways,24/06/2019,Delhi,Cochin,17:30,19:00:00,1530.0,1.0,In-flight meal not included,10262
Vistara,27/05/2019,Delhi,Cochin,06:00,09:10:00,190.0,0.0,No info,6216
Indigo,03/03/2019,Banglore,New Delhi,13:00,15:50:00,170.0,0.0,No info,12649
Indigo,15/06/2019,Delhi,Cochin,02:00,07:25:00,325.0,1.0,No info,5636
Jet Airways,27/06/2019,Delhi,Cochin,13:25,19:00:00,1775.0,2.0,In-flight meal not included,11150
Indigo,27/05/2019,Delhi,Cochin,10:35,21:00:00,625.0,1.0,No info,6314
Jet Airways,09/03/2019,Banglore,New Delhi,09:45,00:30:00,885.0,1.0,In-flight meal not included,10562
Air India,1/05/2019,Kolkata,Banglore,17:30,13:45:00,1215.0,2.0,No info,15164
Multiple Carriers,15/06/2019,Delhi,Cochin,11:40,01:30:00,830.0,1.0,No info,6795
Jet Airways,1/05/2019,Kolkata,Banglore,20:25,19:10:00,1365.0,1.0,No info,11467
Air India,6/05/2019,Kolkata,Banglore,09:25,07:55:00,1350.0,1.0,No info,8366
Indigo,21/03/2019,Banglore,New Delhi,11:20,15:25:00,245.0,1.0,No info,5746
Jet Airways,9/04/2019,Banglore,Delhi,11:10,14:05:00,175.0,0.0,In-flight meal not included,4544
Jet Airways,6/06/2019,Kolkata,Banglore,20:25,19:10:00,1365.0,1.0,No info,14151
Jet Airways,6/03/2019,Delhi,Cochin,05:25,19:45:00,2300.0,2.0,No info,16914
Jet Airways,27/03/2019,Delhi,Cochin,06:20,04:25:00,1325.0,2.0,In-flight meal not included,9296
Jet Airways,9/06/2019,Delhi,Cochin,20:55,04:25:00,450.0,1.0,In-flight meal not included,10577
Jet Airways,21/05/2019,Delhi,Cochin,07:05,19:00:00,715.0,1.0,In-flight meal not included,12239
Jet Airways,12/06/2019,Kolkata,Banglore,14:05,04:40:00,875.0,1.0,In-flight meal not included,7594
Air Asia,09/03/2019,Banglore,New Delhi,05:50,08:40:00,170.0,0.0,No info,4284
Spicejet,1/05/2019,Chennai,Kolkata,09:45,12:00:00,135.0,0.0,No info,3597
Multiple Carriers,12/06/2019,Delhi,Cochin,13:00,01:30:00,750.0,1.0,No info,7198
Air India,12/05/2019,Kolkata,Banglore,12:00,21:50:00,590.0,2.0,No info,10676
Jet Airways,12/06/2019,Kolkata,Banglore,17:00,09:45:00,1005.0,1.0,No info,12692
Air Asia,27/04/2019,Delhi,Cochin,20:45,07:10:00,625.0,1.0,No info,6451
Indigo,18/05/2019,Delhi,Cochin,16:10,22:30:00,380.0,1.0,No info,7640
Air India,9/05/2019,Kolkata,Banglore,08:20,23:15:00,895.0,2.0,No info,11432
Jet Airways,21/03/2019,Banglore,New Delhi,07:00,13:15:00,375.0,1.0,In-flight meal not included,7832
Jet Airways,1/05/2019,Kolkata,Banglore,06:30,19:50:00,800.0,1.0,No info,14781
Indigo,6/03/2019,Delhi,Cochin,17:10,01:35:00,505.0,1.0,No info,14871
Multiple Carriers,24/06/2019,Delhi,Cochin,10:00,21:00:00,660.0,1.0,No info,13587
Jet Airways,24/05/2019,Kolkata,Banglore,20:00,10:05:00,845.0,1.0,In-flight meal not included,8586
Jet Airways,27/06/2019,Delhi,Cochin,11:30,19:00:00,450.0,1.0,In-flight meal not included,10262
Indigo,27/04/2019,Banglore,Delhi,04:00,06:50:00,170.0,0.0,No info,4423
Jet Airways,18/06/2019,Mumbai,Hyderabad,19:35,21:05:00,90.0,0.0,No info,5678
Indigo,18/05/2019,Delhi,Cochin,14:20,22:30:00,490.0,1.0,No info,7640
Jet Airways,21/03/2019,Banglore,New Delhi,21:25,11:25:00,840.0,1.0,In-flight meal not included,7832
Jet Airways,27/03/2019,Delhi,Cochin,18:15,04:25:00,610.0,1.0,In-flight meal not included,6540
Jet Airways,12/04/2019,Banglore,Delhi,07:10,10:10:00,180.0,0.0,No info,7229
Jet Airways,6/06/2019,Kolkata,Banglore,06:30,12:00:00,330.0,1.0,In-flight meal not included,10844
Air India,9/05/2019,Chennai,Kolkata,11:40,13:55:00,135.0,0.0,No info,4667
Jet Airways,18/05/2019,Kolkata,Banglore,08:25,22:35:00,850.0,1.0,In-flight meal not included,10844
Vistara,9/03/2019,Delhi,Cochin,14:55,17:50:00,175.0,0.0,No info,6741
Jet Airways,12/06/2019,Banglore,Delhi,06:00,08:45:00,165.0,0.0,In-flight meal not included,6478
Jet Airways,27/03/2019,Delhi,Cochin,19:45,19:45:00,1440.0,1.0,In-flight meal not included,5963
Goair,15/05/2019,Kolkata,Banglore,16:40,00:15:00,455.0,1.0,No info,7831
Jet Airways,9/05/2019,Delhi,Cochin,09:40,04:25:00,1125.0,2.0,No info,15129
Indigo,18/06/2019,Mumbai,Hyderabad,06:25,07:55:00,90.0,0.0,No info,4049
Jet Airways,24/05/2019,Banglore,Delhi,08:20,11:20:00,180.0,0.0,In-flight meal not included,4030
Air India,9/05/2019,Banglore,Delhi,17:00,19:45:00,165.0,0.0,No info,5228
Indigo,18/04/2019,Banglore,Delhi,01:30,04:15:00,165.0,0.0,No info,4591
Indigo,1/03/2019,Kolkata,Banglore,09:35,12:20:00,165.0,0.0,No info,6565
Jet Airways,21/03/2019,Banglore,New Delhi,11:40,10:25:00,1365.0,1.0,In-flight meal not included,7832
Multiple Carriers,27/05/2019,Delhi,Cochin,11:30,19:15:00,465.0,1.0,No info,15898
Jet Airways,21/05/2019,Kolkata,Banglore,14:05,19:50:00,345.0,1.0,No info,14781
Multiple Carriers,21/05/2019,Delhi,Cochin,11:25,19:15:00,470.0,1.0,No info,7575
Air Asia,9/04/2019,Banglore,Delhi,04:55,07:45:00,170.0,0.0,No info,4282
Multiple Carriers,15/05/2019,Delhi,Cochin,10:00,21:00:00,660.0,1.0,No info,13727
Indigo,1/05/2019,Chennai,Kolkata,13:15,15:35:00,140.0,0.0,No info,3597
Jet Airways,1/04/2019,Banglore,Delhi,06:00,08:45:00,165.0,0.0,No info,7229
Multiple Carriers,12/06/2019,Delhi,Cochin,07:30,19:15:00,705.0,1.0,No info,7354
Air India,24/05/2019,Mumbai,Hyderabad,19:30,20:45:00,75.0,0.0,No info,3625
Indigo,24/06/2019,Delhi,Cochin,05:35,08:50:00,195.0,0.0,No info,5000
Multiple Carriers,27/03/2019,Delhi,Cochin,16:00,01:35:00,575.0,1.0,No info,12327
Indigo,3/05/2019,Banglore,Delhi,20:00,22:50:00,170.0,0.0,No info,4823
Spicejet,27/06/2019,Chennai,Kolkata,17:45,20:05:00,140.0,0.0,No info,3597
Indigo,1/05/2019,Kolkata,Banglore,04:40,07:15:00,155.0,0.0,No info,4804
Air India,24/05/2019,Kolkata,Banglore,10:00,10:30:00,1470.0,3.0,No info,13007
Multiple Carriers,3/03/2019,Delhi,Cochin,13:05,22:20:00,555.0,1.0,No info,14153
Spicejet,12/06/2019,Kolkata,Banglore,17:10,19:40:00,150.0,0.0,No info,4174
Jet Airways,12/06/2019,Delhi,Cochin,11:40,19:00:00,440.0,2.0,No info,18804
Indigo,9/04/2019,Delhi,Cochin,06:40,21:00:00,860.0,1.0,No info,6093
Jet Airways,12/05/2019,Kolkata,Banglore,18:55,08:15:00,800.0,1.0,In-flight meal not included,9663
Air India,6/05/2019,Mumbai,Hyderabad,13:55,15:25:00,90.0,0.0,No info,3625
Jet Airways,6/05/2019,Kolkata,Banglore,20:00,19:50:00,1430.0,1.0,No info,14388
Indigo,3/03/2019,Kolkata,Banglore,17:15,20:00:00,165.0,0.0,No info,6985
Jet Airways,6/04/2019,Banglore,Delhi,11:10,14:05:00,175.0,0.0,No info,7229
Air Asia,27/05/2019,Delhi,Cochin,16:45,22:25:00,340.0,1.0,No info,6752
Jet Airways,24/05/2019,Mumbai,Hyderabad,07:05,08:30:00,85.0,0.0,No info,8040
Jet Airways,27/06/2019,Delhi,Cochin,11:45,12:35:00,1490.0,2.0,No info,13882
Spicejet,9/04/2019,Banglore,Delhi,09:30,12:20:00,170.0,0.0,No check-in baggage included,4319
Air India,21/05/2019,Delhi,Cochin,13:20,19:15:00,1795.0,2.0,No info,13276
Air India,24/06/2019,Banglore,Delhi,21:05,23:55:00,170.0,0.0,No info,6961
Vistara,9/05/2019,Kolkata,Banglore,07:10,23:25:00,975.0,1.0,No info,8085
Jet Airways,18/05/2019,Kolkata,Banglore,21:10,04:40:00,450.0,1.0,No info,13941
Jet Airways,1/06/2019,Delhi,Cochin,06:45,04:25:00,1300.0,2.0,No info,13376
Indigo,27/06/2019,Banglore,Delhi,23:30,02:20:00,170.0,0.0,No info,3943
Indigo,21/03/2019,Banglore,New Delhi,01:30,04:15:00,165.0,0.0,No info,4777
Air Asia,27/04/2019,Kolkata,Banglore,19:55,22:25:00,150.0,0.0,No info,4409
Air India,03/03/2019,Banglore,New Delhi,00:30,08:45:00,495.0,1.0,No info,11392
Jet Airways,18/03/2019,Banglore,New Delhi,14:05,21:20:00,435.0,1.0,No info,16946
Jet Airways,9/06/2019,Kolkata,Banglore,17:00,19:10:00,1570.0,1.0,No info,12692
Indigo,27/04/2019,Kolkata,Banglore,20:20,22:55:00,155.0,0.0,No info,4804
Air India,9/05/2019,Kolkata,Banglore,12:00,18:30:00,1830.0,2.0,No info,9626
Multiple Carriers,27/03/2019,Delhi,Cochin,19:00,01:35:00,395.0,1.0,No info,7845
Vistara,6/05/2019,Kolkata,Banglore,20:20,22:40:00,1580.0,1.0,No info,8452
Jet Airways,18/05/2019,Kolkata,Banglore,20:25,14:25:00,1080.0,1.0,No info,13067
Indigo,18/05/2019,Kolkata,Banglore,09:20,14:15:00,295.0,1.0,No info,12198
Jet Airways,9/05/2019,Banglore,Delhi,08:20,11:20:00,180.0,0.0,No info,7229
Multiple Carriers,27/05/2019,Delhi,Cochin,17:30,01:30:00,480.0,1.0,In-flight meal not included,7308
Jet Airways,9/06/2019,Kolkata,Banglore,14:05,23:35:00,570.0,1.0,No info,14571
Jet Airways,12/06/2019,Delhi,Cochin,02:15,12:35:00,620.0,1.0,No info,18371
Jet Airways,12/06/2019,Kolkata,Banglore,18:55,18:15:00,1400.0,1.0,No info,13044
Multiple Carriers,15/06/2019,Delhi,Cochin,08:45,19:15:00,630.0,1.0,No info,9526
Jet Airways,18/05/2019,Kolkata,Banglore,05:45,16:20:00,635.0,1.0,In-flight meal not included,10844
Jet Airways,15/05/2019,Kolkata,Banglore,06:30,16:20:00,590.0,1.0,No info,14781
Spicejet,12/06/2019,Chennai,Kolkata,09:45,12:00:00,135.0,0.0,No check-in baggage included,3543
Jet Airways,12/06/2019,Kolkata,Banglore,10:20,17:35:00,435.0,1.0,In-flight meal not included,5608
Jet Airways,9/03/2019,Delhi,Cochin,20:50,04:25:00,455.0,1.0,No info,15554
Multiple Carriers,27/06/2019,Delhi,Cochin,07:30,19:00:00,690.0,1.0,No info,11789
Vistara,27/04/2019,Delhi,Cochin,06:00,09:10:00,190.0,0.0,No info,6216
Indigo,21/03/2019,Delhi,Cochin,18:35,01:35:00,420.0,1.0,No info,9264
Vistara,21/05/2019,Banglore,Delhi,07:00,09:40:00,160.0,0.0,No info,4668
Jet Airways,1/06/2019,Delhi,Cochin,20:00,04:25:00,505.0,2.0,No info,16263
Air Asia,21/05/2019,Kolkata,Banglore,19:55,22:25:00,150.0,0.0,No info,4107
Indigo,24/05/2019,Mumbai,Hyderabad,06:25,07:55:00,90.0,0.0,No info,4049
Air India,24/06/2019,Delhi,Cochin,06:50,07:40:00,1490.0,2.0,No info,13381
Jet Airways,6/05/2019,Kolkata,Banglore,20:25,23:35:00,1630.0,1.0,In-flight meal not included,8066
Air Asia,12/05/2019,Kolkata,Banglore,07:35,19:25:00,710.0,1.0,No info,5320
Multiple Carriers,9/06/2019,Delhi,Cochin,17:50,01:30:00,460.0,2.0,No info,18485
Air India,9/06/2019,Kolkata,Banglore,07:00,01:20:00,1100.0,2.0,No info,13033
Jet Airways,27/06/2019,Banglore,Delhi,08:20,11:20:00,180.0,0.0,In-flight meal not included,6478
Air India,24/04/2019,Kolkata,Banglore,20:45,23:20:00,155.0,0.0,No info,4145
Multiple Carriers,27/06/2019,Delhi,Cochin,18:00,01:30:00,450.0,1.0,No info,7198
Air India,15/06/2019,Delhi,Cochin,06:10,23:00:00,1010.0,1.0,No info,8907
Indigo,18/05/2019,Kolkata,Banglore,04:40,07:15:00,155.0,0.0,No info,4804
Spicejet,21/05/2019,Banglore,Delhi,21:10,00:05:00,175.0,0.0,No info,3625
Spicejet,6/04/2019,Kolkata,Banglore,06:55,09:30:00,155.0,0.0,No check-in baggage included,3841
Jet Airways,12/06/2019,Delhi,Cochin,08:00,04:25:00,1225.0,1.0,In-flight meal not included,10577
Indigo,1/06/2019,Chennai,Kolkata,15:40,18:25:00,165.0,0.0,No info,3540
Multiple Carriers,12/06/2019,Delhi,Cochin,12:50,01:30:00,760.0,1.0,No info,6795
Multiple Carriers,21/03/2019,Delhi,Cochin,07:05,21:20:00,855.0,2.0,No info,6653
Multiple Carriers,6/06/2019,Delhi,Cochin,10:20,19:00:00,520.0,1.0,No info,11789
Air India,1/06/2019,Delhi,Cochin,18:45,19:15:00,1470.0,2.0,No info,12940
Jet Airways,6/03/2019,Delhi,Cochin,16:00,04:25:00,745.0,1.0,No info,15764
Air India,27/03/2019,Delhi,Cochin,06:10,08:15:00,1565.0,1.0,No info,6681
Air India,18/03/2019,Banglore,New Delhi,17:00,19:45:00,165.0,0.0,No info,11633
Jet Airways,12/05/2019,Kolkata,Banglore,16:30,22:35:00,365.0,1.0,In-flight meal not included,10844
Jet Airways,9/06/2019,Kolkata,Banglore,17:00,18:00:00,1500.0,1.0,No info,14151
Jet Airways,1/04/2019,Kolkata,Banglore,20:00,16:20:00,1220.0,1.0,No info,12681
Indigo,24/04/2019,Kolkata,Banglore,19:35,00:10:00,275.0,1.0,No info,4860
Multiple Carriers,15/05/2019,Delhi,Cochin,16:00,01:30:00,570.0,1.0,No info,13727
Jet Airways,9/05/2019,Kolkata,Banglore,08:25,04:40:00,1215.0,1.0,In-flight meal not included,8586
Spicejet,27/06/2019,Kolkata,Banglore,09:00,11:25:00,145.0,0.0,No info,3873
Air India,27/03/2019,Mumbai,Hyderabad,13:55,15:25:00,90.0,0.0,No info,2050
Jet Airways,21/05/2019,Kolkata,Banglore,06:30,08:15:00,1545.0,1.0,In-flight meal not included,8586
Indigo,18/03/2019,Mumbai,Hyderabad,09:10,10:40:00,90.0,0.0,No info,4049
Air India,6/06/2019,Mumbai,Hyderabad,21:05,22:25:00,80.0,0.0,No info,3100
Spicejet,15/05/2019,Banglore,Delhi,05:55,08:35:00,160.0,0.0,No info,3311
Indigo,9/05/2019,Delhi,Cochin,08:35,22:30:00,835.0,1.0,No info,6734
Jet Airways,24/05/2019,Kolkata,Banglore,14:05,04:40:00,875.0,1.0,No info,13731
Indigo,9/04/2019,Delhi,Cochin,16:00,01:30:00,570.0,1.0,No info,6573
Jet Airways,27/06/2019,Delhi,Cochin,09:35,12:35:00,1620.0,2.0,No info,13292
Indigo,15/04/2019,Banglore,Delhi,08:30,11:20:00,170.0,0.0,No info,4823
Multiple Carriers,9/05/2019,Delhi,Cochin,07:10,16:10:00,540.0,1.0,No info,6513
Jet Airways,9/05/2019,Kolkata,Banglore,16:30,23:35:00,425.0,1.0,No info,14781
Indigo,24/03/2019,Banglore,New Delhi,00:40,03:25:00,165.0,0.0,No info,4777
Indigo,1/04/2019,Banglore,Delhi,16:55,19:55:00,180.0,0.0,No info,4823
Spicejet,9/03/2019,Kolkata,Banglore,06:55,09:35:00,160.0,0.0,No info,4622
Air India,6/03/2019,Mumbai,Hyderabad,19:30,20:45:00,75.0,0.0,No info,5462
Multiple Carriers,9/05/2019,Delhi,Cochin,18:15,01:30:00,435.0,1.0,No info,15078
Jet Airways,27/06/2019,Mumbai,Hyderabad,10:20,11:50:00,90.0,0.0,No info,8040
Multiple Carriers,18/05/2019,Delhi,Cochin,11:40,01:30:00,830.0,1.0,No info,8405
Multiple Carriers,21/05/2019,Delhi,Cochin,10:00,21:00:00,660.0,1.0,No info,7888
Jet Airways,24/03/2019,Kolkata,Banglore,16:55,16:20:00,1405.0,1.0,In-flight meal not included,11134
Jet Airways,9/05/2019,Kolkata,Banglore,17:00,18:00:00,1500.0,1.0,In-flight meal not included,7341
Jet Airways,24/06/2019,Delhi,Cochin,23:05,12:35:00,810.0,2.0,No info,12819
Spicejet,12/05/2019,Mumbai,Hyderabad,22:45,00:15:00,90.0,0.0,No check-in baggage included,1965
Multiple Carriers,21/05/2019,Delhi,Cochin,12:50,01:30:00,760.0,1.0,No info,7485
Multiple Carriers,27/05/2019,Delhi,Cochin,11:30,01:30:00,840.0,1.0,No info,13377
Indigo,24/06/2019,Delhi,Cochin,17:30,01:30:00,480.0,1.0,No info,6104
Jet Airways,12/06/2019,Delhi,Cochin,12:15,04:25:00,970.0,2.0,No info,14300
Indigo,6/05/2019,Kolkata,Banglore,18:05,23:30:00,325.0,1.0,No info,6218
Air India,27/04/2019,Delhi,Cochin,05:15,06:50:00,1535.0,1.0,No info,6587
Air India,27/05/2019,Delhi,Cochin,20:00,19:15:00,1395.0,1.0,No info,8372
Multiple Carriers,9/06/2019,Delhi,Cochin,11:25,19:00:00,455.0,1.0,No info,11200
Jet Airways,21/05/2019,Delhi,Cochin,15:00,04:25:00,805.0,1.0,In-flight meal not included,12898
Air Asia,6/06/2019,Kolkata,Banglore,06:50,10:30:00,220.0,1.0,No info,6857
Air India,9/05/2019,Kolkata,Banglore,16:50,13:45:00,1255.0,2.0,No info,12592
Jet Airways,6/06/2019,Delhi,Cochin,05:30,12:35:00,425.0,2.0,No info,14441
Vistara,6/05/2019,Chennai,Kolkata,17:45,20:05:00,140.0,0.0,No info,11982
Air India,15/06/2019,Banglore,Delhi,17:00,19:45:00,165.0,0.0,No info,7171
Jet Airways,21/03/2019,Delhi,Cochin,18:15,18:50:00,1475.0,1.0,No info,12557
Spicejet,18/06/2019,Mumbai,Hyderabad,05:45,07:15:00,90.0,0.0,No info,2753
Spicejet,21/03/2019,Banglore,New Delhi,09:35,12:30:00,175.0,0.0,No check-in baggage included,4839
Indigo,15/06/2019,Delhi,Cochin,14:20,22:30:00,490.0,1.0,No info,6412
Jet Airways,06/03/2019,Banglore,New Delhi,11:40,11:25:00,1425.0,1.0,No info,17261
Air India,9/06/2019,Kolkata,Banglore,09:25,21:50:00,745.0,1.0,No info,8366
Vistara,12/06/2019,Banglore,Delhi,11:30,14:20:00,170.0,0.0,No info,4668
